country_codes,task,year
OMN,exp1_baseline,2048
OMN,exp1_baseline,2049
OMN,exp1_baseline,2050
SWZ,exp1_baseline,2025
SWZ,exp1_baseline,2026
SWZ,exp1_baseline,2027
SWZ,exp1_baseline,2028
SWZ,exp1_baseline,2029
SWZ,exp1_baseline,2030
SWZ,exp1_baseline,2031
SWZ,exp1_baseline,2032
SWZ,exp1_baseline,2033
SWZ,exp1_baseline,2034
SWZ,exp1_baseline,2035
SWZ,exp1_baseline,2036
SWZ,exp1_baseline,2037
SWZ,exp1_baseline,2038
SWZ,exp1_baseline,2039
SWZ,exp1_baseline,2040
SWZ,exp1_baseline,2041
SWZ,exp1_baseline,2042
SWZ,exp1_baseline,2043
SWZ,exp1_baseline,2044
SWZ,exp1_baseline,2045
SWZ,exp1_baseline,2046
SWZ,exp1_baseline,2047
SWZ,exp1_baseline,2048
SWZ,exp1_baseline,2049
SWZ,exp1_baseline,2050
AGO,exp1_baseline,2025
AGO,exp1_baseline,2026
AGO,exp1_baseline,2027
AGO,exp1_baseline,2028
AGO,exp1_baseline,2029
AGO,exp1_baseline,2030
AGO,exp1_baseline,2031
AGO,exp1_baseline,2032
AGO,exp1_baseline,2033
AGO,exp1_baseline,2034
AGO,exp1_baseline,2035
AGO,exp1_baseline,2036
AGO,exp1_baseline,2037
AGO,exp1_baseline,2038
AGO,exp1_baseline,2039
AGO,exp1_baseline,2040
AGO,exp1_baseline,2041
AGO,exp1_baseline,2042
AGO,exp1_baseline,2043
AGO,exp1_baseline,2044
AGO,exp1_baseline,2045
AGO,exp1_baseline,2046
AGO,exp1_baseline,2047
AGO,exp1_baseline,2048
AGO,exp1_baseline,2049
AGO,exp1_baseline,2050
DZA,exp1_baseline,2025
DZA,exp1_baseline,2026
DZA,exp1_baseline,2027
DZA,exp1_baseline,2028
DZA,exp1_baseline,2029
DZA,exp1_baseline,2030
DZA,exp1_baseline,2031
DZA,exp1_baseline,2032
DZA,exp1_baseline,2033
DZA,exp1_baseline,2034
DZA,exp1_baseline,2035
DZA,exp1_baseline,2036
DZA,exp1_baseline,2037
DZA,exp1_baseline,2038
DZA,exp1_baseline,2039
DZA,exp1_baseline,2040
DZA,exp1_baseline,2041
DZA,exp1_baseline,2042
DZA,exp1_baseline,2043
DZA,exp1_baseline,2044
DZA,exp1_baseline,2045
DZA,exp1_baseline,2046
DZA,exp1_baseline,2047
DZA,exp1_baseline,2048
DZA,exp1_baseline,2049
DZA,exp1_baseline,2050
GEO,exp1_baseline,2025
GEO,exp1_baseline,2026
GEO,exp1_baseline,2027
GEO,exp1_baseline,2028
GEO,exp1_baseline,2029
GEO,exp1_baseline,2030
GEO,exp1_baseline,2031
GEO,exp1_baseline,2032
GEO,exp1_baseline,2033
GEO,exp1_baseline,2034
GEO,exp1_baseline,2035
GEO,exp1_baseline,2036
GEO,exp1_baseline,2037
GEO,exp1_baseline,2038
GEO,exp1_baseline,2039
GEO,exp1_baseline,2040
GEO,exp1_baseline,2041
GEO,exp1_baseline,2042
GEO,exp1_baseline,2043
GEO,exp1_baseline,2044
GEO,exp1_baseline,2045
GEO,exp1_baseline,2046
GEO,exp1_baseline,2047
GEO,exp1_baseline,2048
GEO,exp1_baseline,2049
GEO,exp1_baseline,2050
ETH,exp1_baseline,2025
ETH,exp1_baseline,2026
ETH,exp1_baseline,2027
ETH,exp1_baseline,2028
ETH,exp1_baseline,2029
ETH,exp1_baseline,2030
ETH,exp1_baseline,2031
ETH,exp1_baseline,2032
ETH,exp1_baseline,2033
ETH,exp1_baseline,2034
ETH,exp1_baseline,2035
ETH,exp1_baseline,2036
ETH,exp1_baseline,2037
ETH,exp1_baseline,2038
ETH,exp1_baseline,2039
ETH,exp1_baseline,2040
ETH,exp1_baseline,2041
ETH,exp1_baseline,2042
ETH,exp1_baseline,2043
ETH,exp1_baseline,2044
ETH,exp1_baseline,2045
ETH,exp1_baseline,2046
ETH,exp1_baseline,2047
ETH,exp1_baseline,2048
ETH,exp1_baseline,2049
ETH,exp1_baseline,2050
SUR,exp1_baseline,2025
SUR,exp1_baseline,2026
SUR,exp1_baseline,2027
SUR,exp1_baseline,2028
SUR,exp1_baseline,2029
SUR,exp1_baseline,2030
SUR,exp1_baseline,2031
SUR,exp1_baseline,2032
SUR,exp1_baseline,2033
SUR,exp1_baseline,2034
SUR,exp1_baseline,2035
SUR,exp1_baseline,2036
SUR,exp1_baseline,2037
SUR,exp1_baseline,2038
SUR,exp1_baseline,2039
SUR,exp1_baseline,2040
SUR,exp1_baseline,2041
SUR,exp1_baseline,2042
SUR,exp1_baseline,2043
SUR,exp1_baseline,2044
SUR,exp1_baseline,2045
SUR,exp1_baseline,2046
SUR,exp1_baseline,2047
SUR,exp1_baseline,2048
SUR,exp1_baseline,2049
SUR,exp1_baseline,2050
LSO,exp1_baseline,2025
LSO,exp1_baseline,2026
LSO,exp1_baseline,2027
LSO,exp1_baseline,2028
LSO,exp1_baseline,2029
LSO,exp1_baseline,2030
LSO,exp1_baseline,2031
LSO,exp1_baseline,2032
LSO,exp1_baseline,2033
LSO,exp1_baseline,2034
LSO,exp1_baseline,2035
LSO,exp1_baseline,2036
LSO,exp1_baseline,2037
LSO,exp1_baseline,2038
LSO,exp1_baseline,2039
LSO,exp1_baseline,2040
LSO,exp1_baseline,2041
LSO,exp1_baseline,2042
LSO,exp1_baseline,2043
LSO,exp1_baseline,2044
LSO,exp1_baseline,2045
LSO,exp1_baseline,2046
LSO,exp1_baseline,2047
LSO,exp1_baseline,2048
LSO,exp1_baseline,2049
LSO,exp1_baseline,2050
AUS,exp1_baseline,2025
AUS,exp1_baseline,2026
AUS,exp1_baseline,2027
AUS,exp1_baseline,2028
AUS,exp1_baseline,2029
AUS,exp1_baseline,2030
AUS,exp1_baseline,2031
AUS,exp1_baseline,2032
AUS,exp1_baseline,2033
AUS,exp1_baseline,2034
AUS,exp1_baseline,2035
AUS,exp1_baseline,2036
AUS,exp1_baseline,2037
AUS,exp1_baseline,2038
AUS,exp1_baseline,2039
AUS,exp1_baseline,2040
AUS,exp1_baseline,2041
AUS,exp1_baseline,2042
AUS,exp1_baseline,2043
AUS,exp1_baseline,2044
AUS,exp1_baseline,2045
AUS,exp1_baseline,2046
AUS,exp1_baseline,2047
AUS,exp1_baseline,2048
AUS,exp1_baseline,2049
AUS,exp1_baseline,2050
CHN,exp1_baseline,2025
CHN,exp1_baseline,2026
CHN,exp1_baseline,2027
CHN,exp1_baseline,2028
CHN,exp1_baseline,2029
CHN,exp1_baseline,2030
CHN,exp1_baseline,2031
CHN,exp1_baseline,2032
CHN,exp1_baseline,2033
CHN,exp1_baseline,2034
CHN,exp1_baseline,2035
CHN,exp1_baseline,2036
CHN,exp1_baseline,2037
CHN,exp1_baseline,2038
CHN,exp1_baseline,2039
CHN,exp1_baseline,2040
CHN,exp1_baseline,2041
CHN,exp1_baseline,2042
CHN,exp1_baseline,2043
CHN,exp1_baseline,2044
CHN,exp1_baseline,2045
CHN,exp1_baseline,2046
CHN,exp1_baseline,2047
CHN,exp1_baseline,2048
CHN,exp1_baseline,2049
CHN,exp1_baseline,2050
FJI,exp1_baseline,2025
FJI,exp1_baseline,2026
FJI,exp1_baseline,2027
FJI,exp1_baseline,2028
FJI,exp1_baseline,2029
FJI,exp1_baseline,2030
FJI,exp1_baseline,2031
FJI,exp1_baseline,2032
FJI,exp1_baseline,2033
FJI,exp1_baseline,2034
FJI,exp1_baseline,2035
FJI,exp1_baseline,2036
FJI,exp1_baseline,2037
FJI,exp1_baseline,2038
FJI,exp1_baseline,2039
FJI,exp1_baseline,2040
FJI,exp1_baseline,2041
FJI,exp1_baseline,2042
FJI,exp1_baseline,2043
FJI,exp1_baseline,2044
FJI,exp1_baseline,2045
FJI,exp1_baseline,2046
FJI,exp1_baseline,2047
FJI,exp1_baseline,2048
FJI,exp1_baseline,2049
FJI,exp1_baseline,2050
IND,exp1_baseline,2025
IND,exp1_baseline,2026
IND,exp1_baseline,2027
IND,exp1_baseline,2028
IND,exp1_baseline,2029
IND,exp1_baseline,2030
IND,exp1_baseline,2031
IND,exp1_baseline,2032
IND,exp1_baseline,2033
IND,exp1_baseline,2034
IND,exp1_baseline,2035
IND,exp1_baseline,2036
IND,exp1_baseline,2037
IND,exp1_baseline,2038
IND,exp1_baseline,2039
IND,exp1_baseline,2040
IND,exp1_baseline,2041
IND,exp1_baseline,2042
IND,exp1_baseline,2043
IND,exp1_baseline,2044
IND,exp1_baseline,2045
IND,exp1_baseline,2046
IND,exp1_baseline,2047
IND,exp1_baseline,2048
IND,exp1_baseline,2049
IND,exp1_baseline,2050
MKD,exp1_baseline,2025
MKD,exp1_baseline,2026
MKD,exp1_baseline,2027
MKD,exp1_baseline,2028
MKD,exp1_baseline,2029
MKD,exp1_baseline,2030
MKD,exp1_baseline,2031
MKD,exp1_baseline,2032
MKD,exp1_baseline,2033
MKD,exp1_baseline,2034
MKD,exp1_baseline,2035
MKD,exp1_baseline,2036
MKD,exp1_baseline,2037
MKD,exp1_baseline,2038
MKD,exp1_baseline,2039
MKD,exp1_baseline,2040
MKD,exp1_baseline,2041
MKD,exp1_baseline,2042
MKD,exp1_baseline,2043
MKD,exp1_baseline,2044
MKD,exp1_baseline,2045
MKD,exp1_baseline,2046
MKD,exp1_baseline,2047
MKD,exp1_baseline,2048
MKD,exp1_baseline,2049
MKD,exp1_baseline,2050
LAO,exp1_baseline,2025
LAO,exp1_baseline,2026
LAO,exp1_baseline,2027
LAO,exp1_baseline,2028
LAO,exp1_baseline,2029
LAO,exp1_baseline,2030
LAO,exp1_baseline,2031
LAO,exp1_baseline,2032
LAO,exp1_baseline,2033
LAO,exp1_baseline,2034
LAO,exp1_baseline,2035
LAO,exp1_baseline,2036
LAO,exp1_baseline,2037
LAO,exp1_baseline,2038
LAO,exp1_baseline,2039
LAO,exp1_baseline,2040
LAO,exp1_baseline,2041
LAO,exp1_baseline,2042
LAO,exp1_baseline,2043
LAO,exp1_baseline,2044
LAO,exp1_baseline,2045
LAO,exp1_baseline,2046
LAO,exp1_baseline,2047
LAO,exp1_baseline,2048
LAO,exp1_baseline,2049
LAO,exp1_baseline,2050
NLD,exp1_baseline,2025
NLD,exp1_baseline,2026
NLD,exp1_baseline,2027
NLD,exp1_baseline,2028
NLD,exp1_baseline,2029
NLD,exp1_baseline,2030
NLD,exp1_baseline,2031
NLD,exp1_baseline,2032
NLD,exp1_baseline,2033
NLD,exp1_baseline,2034
NLD,exp1_baseline,2035
NLD,exp1_baseline,2036
NLD,exp1_baseline,2037
NLD,exp1_baseline,2038
NLD,exp1_baseline,2039
NLD,exp1_baseline,2040
NLD,exp1_baseline,2041
NLD,exp1_baseline,2042
NLD,exp1_baseline,2043
NLD,exp1_baseline,2044
NLD,exp1_baseline,2045
NLD,exp1_baseline,2046
NLD,exp1_baseline,2047
NLD,exp1_baseline,2048
NLD,exp1_baseline,2049
NLD,exp1_baseline,2050
MYS,exp1_baseline,2025
MYS,exp1_baseline,2026
MYS,exp1_baseline,2027
MYS,exp1_baseline,2028
MYS,exp1_baseline,2029
MYS,exp1_baseline,2030
MYS,exp1_baseline,2031
MYS,exp1_baseline,2032
MYS,exp1_baseline,2033
MYS,exp1_baseline,2034
MYS,exp1_baseline,2035
MYS,exp1_baseline,2036
MYS,exp1_baseline,2037
MYS,exp1_baseline,2038
MYS,exp1_baseline,2039
MYS,exp1_baseline,2040
MYS,exp1_baseline,2041
MYS,exp1_baseline,2042
MYS,exp1_baseline,2043
MYS,exp1_baseline,2044
MYS,exp1_baseline,2045
MYS,exp1_baseline,2046
MYS,exp1_baseline,2047
MYS,exp1_baseline,2048
MYS,exp1_baseline,2049
MYS,exp1_baseline,2050
DNK,exp1_baseline,2025
DNK,exp1_baseline,2026
DNK,exp1_baseline,2027
DNK,exp1_baseline,2028
DNK,exp1_baseline,2029
DNK,exp1_baseline,2030
DNK,exp1_baseline,2031
DNK,exp1_baseline,2032
DNK,exp1_baseline,2033
DNK,exp1_baseline,2034
DNK,exp1_baseline,2035
DNK,exp1_baseline,2036
DNK,exp1_baseline,2037
DNK,exp1_baseline,2038
DNK,exp1_baseline,2039
DNK,exp1_baseline,2040
DNK,exp1_baseline,2041
DNK,exp1_baseline,2042
DNK,exp1_baseline,2043
DNK,exp1_baseline,2044
DNK,exp1_baseline,2045
DNK,exp1_baseline,2046
DNK,exp1_baseline,2047
DNK,exp1_baseline,2048
DNK,exp1_baseline,2049
DNK,exp1_baseline,2050
EST,exp1_baseline,2025
EST,exp1_baseline,2026
EST,exp1_baseline,2027
EST,exp1_baseline,2028
EST,exp1_baseline,2029
EST,exp1_baseline,2030
EST,exp1_baseline,2031
EST,exp1_baseline,2032
EST,exp1_baseline,2033
EST,exp1_baseline,2034
EST,exp1_baseline,2035
EST,exp1_baseline,2036
EST,exp1_baseline,2037
EST,exp1_baseline,2038
EST,exp1_baseline,2039
EST,exp1_baseline,2040
EST,exp1_baseline,2041
EST,exp1_baseline,2042
EST,exp1_baseline,2043
EST,exp1_baseline,2044
EST,exp1_baseline,2045
EST,exp1_baseline,2046
EST,exp1_baseline,2047
EST,exp1_baseline,2048
EST,exp1_baseline,2049
EST,exp1_baseline,2050
LVA,exp1_baseline,2025
LVA,exp1_baseline,2026
LVA,exp1_baseline,2027
LVA,exp1_baseline,2028
LVA,exp1_baseline,2029
LVA,exp1_baseline,2030
LVA,exp1_baseline,2031
LVA,exp1_baseline,2032
LVA,exp1_baseline,2033
LVA,exp1_baseline,2034
LVA,exp1_baseline,2035
LVA,exp1_baseline,2036
LVA,exp1_baseline,2037
LVA,exp1_baseline,2038
LVA,exp1_baseline,2039
LVA,exp1_baseline,2040
LVA,exp1_baseline,2041
LVA,exp1_baseline,2042
LVA,exp1_baseline,2043
LVA,exp1_baseline,2044
LVA,exp1_baseline,2045
LVA,exp1_baseline,2046
LVA,exp1_baseline,2047
LVA,exp1_baseline,2048
LVA,exp1_baseline,2049
LVA,exp1_baseline,2050
JAM,exp1_baseline,2025
JAM,exp1_baseline,2026
JAM,exp1_baseline,2027
JAM,exp1_baseline,2028
JAM,exp1_baseline,2029
JAM,exp1_baseline,2030
JAM,exp1_baseline,2031
JAM,exp1_baseline,2032
JAM,exp1_baseline,2033
JAM,exp1_baseline,2034
JAM,exp1_baseline,2035
JAM,exp1_baseline,2036
JAM,exp1_baseline,2037
JAM,exp1_baseline,2038
JAM,exp1_baseline,2039
JAM,exp1_baseline,2040
JAM,exp1_baseline,2041
JAM,exp1_baseline,2042
JAM,exp1_baseline,2043
JAM,exp1_baseline,2044
JAM,exp1_baseline,2045
JAM,exp1_baseline,2046
JAM,exp1_baseline,2047
JAM,exp1_baseline,2048
JAM,exp1_baseline,2049
JAM,exp1_baseline,2050
SAU,exp1_baseline,2025
SAU,exp1_baseline,2026
SAU,exp1_baseline,2027
SAU,exp1_baseline,2028
SAU,exp1_baseline,2029
SAU,exp1_baseline,2030
SAU,exp1_baseline,2031
SAU,exp1_baseline,2032
SAU,exp1_baseline,2033
SAU,exp1_baseline,2034
SAU,exp1_baseline,2035
SAU,exp1_baseline,2036
SAU,exp1_baseline,2037
SAU,exp1_baseline,2038
SAU,exp1_baseline,2039
SAU,exp1_baseline,2040
SAU,exp1_baseline,2041
SAU,exp1_baseline,2042
SAU,exp1_baseline,2043
SAU,exp1_baseline,2044
SAU,exp1_baseline,2045
SAU,exp1_baseline,2046
SAU,exp1_baseline,2047
SAU,exp1_baseline,2048
SAU,exp1_baseline,2049
SAU,exp1_baseline,2050
IRL,exp1_baseline,2025
IRL,exp1_baseline,2026
IRL,exp1_baseline,2027
IRL,exp1_baseline,2028
IRL,exp1_baseline,2029
IRL,exp1_baseline,2030
IRL,exp1_baseline,2031
IRL,exp1_baseline,2032
IRL,exp1_baseline,2033
IRL,exp1_baseline,2034
IRL,exp1_baseline,2035
IRL,exp1_baseline,2036
IRL,exp1_baseline,2037
IRL,exp1_baseline,2038
IRL,exp1_baseline,2039
IRL,exp1_baseline,2040
IRL,exp1_baseline,2041
IRL,exp1_baseline,2042
IRL,exp1_baseline,2043
IRL,exp1_baseline,2044
IRL,exp1_baseline,2045
IRL,exp1_baseline,2046
IRL,exp1_baseline,2047
IRL,exp1_baseline,2048
IRL,exp1_baseline,2049
IRL,exp1_baseline,2050
BHS,exp1_baseline,2025
BHS,exp1_baseline,2026
BHS,exp1_baseline,2027
BHS,exp1_baseline,2028
BHS,exp1_baseline,2029
BHS,exp1_baseline,2030
BHS,exp1_baseline,2031
BHS,exp1_baseline,2032
BHS,exp1_baseline,2033
BHS,exp1_baseline,2034
BHS,exp1_baseline,2035
BHS,exp1_baseline,2036
BHS,exp1_baseline,2037
BHS,exp1_baseline,2038
BHS,exp1_baseline,2039
BHS,exp1_baseline,2040
BHS,exp1_baseline,2041
BHS,exp1_baseline,2042
BHS,exp1_baseline,2043
BHS,exp1_baseline,2044
BHS,exp1_baseline,2045
BHS,exp1_baseline,2046
BHS,exp1_baseline,2047
BHS,exp1_baseline,2048
BHS,exp1_baseline,2049
BHS,exp1_baseline,2050
KWT,exp1_baseline,2025
KWT,exp1_baseline,2026
KWT,exp1_baseline,2027
KWT,exp1_baseline,2028
KWT,exp1_baseline,2029
KWT,exp1_baseline,2030
KWT,exp1_baseline,2031
KWT,exp1_baseline,2032
KWT,exp1_baseline,2033
KWT,exp1_baseline,2034
KWT,exp1_baseline,2035
KWT,exp1_baseline,2036
KWT,exp1_baseline,2037
KWT,exp1_baseline,2038
KWT,exp1_baseline,2039
KWT,exp1_baseline,2040
KWT,exp1_baseline,2041
KWT,exp1_baseline,2042
KWT,exp1_baseline,2043
KWT,exp1_baseline,2044
KWT,exp1_baseline,2045
KWT,exp1_baseline,2046
KWT,exp1_baseline,2047
KWT,exp1_baseline,2048
KWT,exp1_baseline,2049
KWT,exp1_baseline,2050
DEU,exp1_baseline,2025
DEU,exp1_baseline,2026
DEU,exp1_baseline,2027
DEU,exp1_baseline,2028
DEU,exp1_baseline,2029
DEU,exp1_baseline,2030
DEU,exp1_baseline,2031
DEU,exp1_baseline,2032
DEU,exp1_baseline,2033
DEU,exp1_baseline,2034
DEU,exp1_baseline,2035
DEU,exp1_baseline,2036
DEU,exp1_baseline,2037
DEU,exp1_baseline,2038
DEU,exp1_baseline,2039
DEU,exp1_baseline,2040
DEU,exp1_baseline,2041
DEU,exp1_baseline,2042
DEU,exp1_baseline,2043
DEU,exp1_baseline,2044
DEU,exp1_baseline,2045
DEU,exp1_baseline,2046
DEU,exp1_baseline,2047
DEU,exp1_baseline,2048
DEU,exp1_baseline,2049
DEU,exp1_baseline,2050
JPN,exp1_baseline,2025
JPN,exp1_baseline,2026
JPN,exp1_baseline,2027
JPN,exp1_baseline,2028
JPN,exp1_baseline,2029
JPN,exp1_baseline,2030
JPN,exp1_baseline,2031
JPN,exp1_baseline,2032
JPN,exp1_baseline,2033
JPN,exp1_baseline,2034
JPN,exp1_baseline,2035
JPN,exp1_baseline,2036
JPN,exp1_baseline,2037
JPN,exp1_baseline,2038
JPN,exp1_baseline,2039
JPN,exp1_baseline,2040
JPN,exp1_baseline,2041
JPN,exp1_baseline,2042
JPN,exp1_baseline,2043
JPN,exp1_baseline,2044
JPN,exp1_baseline,2045
JPN,exp1_baseline,2046
JPN,exp1_baseline,2047
JPN,exp1_baseline,2048
JPN,exp1_baseline,2049
JPN,exp1_baseline,2050
TZA,exp1_baseline,2025
TZA,exp1_baseline,2026
TZA,exp1_baseline,2027
TZA,exp1_baseline,2028
TZA,exp1_baseline,2029
TZA,exp1_baseline,2030
TZA,exp1_baseline,2031
TZA,exp1_baseline,2032
TZA,exp1_baseline,2033
TZA,exp1_baseline,2034
TZA,exp1_baseline,2035
TZA,exp1_baseline,2036
TZA,exp1_baseline,2037
TZA,exp1_baseline,2038
TZA,exp1_baseline,2039
TZA,exp1_baseline,2040
TZA,exp1_baseline,2041
TZA,exp1_baseline,2042
TZA,exp1_baseline,2043
TZA,exp1_baseline,2044
TZA,exp1_baseline,2045
TZA,exp1_baseline,2046
TZA,exp1_baseline,2047
TZA,exp1_baseline,2048
TZA,exp1_baseline,2049
TZA,exp1_baseline,2050
CRI,exp1_baseline,2025
CRI,exp1_baseline,2026
CRI,exp1_baseline,2027
CRI,exp1_baseline,2028
CRI,exp1_baseline,2029
CRI,exp1_baseline,2030
CRI,exp1_baseline,2031
CRI,exp1_baseline,2032
CRI,exp1_baseline,2033
CRI,exp1_baseline,2034
CRI,exp1_baseline,2035
CRI,exp1_baseline,2036
CRI,exp1_baseline,2037
CRI,exp1_baseline,2038
CRI,exp1_baseline,2039
CRI,exp1_baseline,2040
CRI,exp1_baseline,2041
CRI,exp1_baseline,2042
CRI,exp1_baseline,2043
CRI,exp1_baseline,2044
CRI,exp1_baseline,2045
CRI,exp1_baseline,2046
CRI,exp1_baseline,2047
CRI,exp1_baseline,2048
CRI,exp1_baseline,2049
CRI,exp1_baseline,2050
BFA,exp1_baseline,2025
BFA,exp1_baseline,2026
BFA,exp1_baseline,2027
BFA,exp1_baseline,2028
BFA,exp1_baseline,2029
BFA,exp1_baseline,2030
BFA,exp1_baseline,2031
BFA,exp1_baseline,2032
BFA,exp1_baseline,2033
BFA,exp1_baseline,2034
BFA,exp1_baseline,2035
BFA,exp1_baseline,2036
BFA,exp1_baseline,2037
BFA,exp1_baseline,2038
BFA,exp1_baseline,2039
BFA,exp1_baseline,2040
BFA,exp1_baseline,2041
BFA,exp1_baseline,2042
BFA,exp1_baseline,2043
BFA,exp1_baseline,2044
BFA,exp1_baseline,2045
BFA,exp1_baseline,2046
BFA,exp1_baseline,2047
BFA,exp1_baseline,2048
BFA,exp1_baseline,2049
BFA,exp1_baseline,2050
TCD,exp1_baseline,2025
TCD,exp1_baseline,2026
TCD,exp1_baseline,2027
TCD,exp1_baseline,2028
TCD,exp1_baseline,2029
TCD,exp1_baseline,2030
TCD,exp1_baseline,2031
TCD,exp1_baseline,2032
TCD,exp1_baseline,2033
TCD,exp1_baseline,2034
TCD,exp1_baseline,2035
TCD,exp1_baseline,2036
TCD,exp1_baseline,2037
TCD,exp1_baseline,2038
TCD,exp1_baseline,2039
TCD,exp1_baseline,2040
TCD,exp1_baseline,2041
TCD,exp1_baseline,2042
TCD,exp1_baseline,2043
TCD,exp1_baseline,2044
TCD,exp1_baseline,2045
TCD,exp1_baseline,2046
TCD,exp1_baseline,2047
TCD,exp1_baseline,2048
TCD,exp1_baseline,2049
TCD,exp1_baseline,2050
URY,exp1_baseline,2025
URY,exp1_baseline,2026
URY,exp1_baseline,2027
URY,exp1_baseline,2028
URY,exp1_baseline,2029
URY,exp1_baseline,2030
URY,exp1_baseline,2031
URY,exp1_baseline,2032
URY,exp1_baseline,2033
URY,exp1_baseline,2034
URY,exp1_baseline,2035
URY,exp1_baseline,2036
URY,exp1_baseline,2037
URY,exp1_baseline,2038
URY,exp1_baseline,2039
URY,exp1_baseline,2040
URY,exp1_baseline,2041
URY,exp1_baseline,2042
URY,exp1_baseline,2043
URY,exp1_baseline,2044
URY,exp1_baseline,2045
URY,exp1_baseline,2046
URY,exp1_baseline,2047
URY,exp1_baseline,2048
URY,exp1_baseline,2049
URY,exp1_baseline,2050
KGZ,exp1_baseline,2025
KGZ,exp1_baseline,2026
KGZ,exp1_baseline,2027
KGZ,exp1_baseline,2028
KGZ,exp1_baseline,2029
KGZ,exp1_baseline,2030
KGZ,exp1_baseline,2031
KGZ,exp1_baseline,2032
KGZ,exp1_baseline,2033
KGZ,exp1_baseline,2034
KGZ,exp1_baseline,2035
KGZ,exp1_baseline,2036
KGZ,exp1_baseline,2037
KGZ,exp1_baseline,2038
KGZ,exp1_baseline,2039
KGZ,exp1_baseline,2040
KGZ,exp1_baseline,2041
KGZ,exp1_baseline,2042
KGZ,exp1_baseline,2043
KGZ,exp1_baseline,2044
KGZ,exp1_baseline,2045
KGZ,exp1_baseline,2046
KGZ,exp1_baseline,2047
KGZ,exp1_baseline,2048
KGZ,exp1_baseline,2049
KGZ,exp1_baseline,2050
BEL,exp1_baseline,2025
BEL,exp1_baseline,2026
BEL,exp1_baseline,2027
BEL,exp1_baseline,2028
BEL,exp1_baseline,2029
BEL,exp1_baseline,2030
BEL,exp1_baseline,2031
BEL,exp1_baseline,2032
BEL,exp1_baseline,2033
BEL,exp1_baseline,2034
BEL,exp1_baseline,2035
BEL,exp1_baseline,2036
BEL,exp1_baseline,2037
BEL,exp1_baseline,2038
BEL,exp1_baseline,2039
BEL,exp1_baseline,2040
BEL,exp1_baseline,2041
BEL,exp1_baseline,2042
BEL,exp1_baseline,2043
BEL,exp1_baseline,2044
BEL,exp1_baseline,2045
BEL,exp1_baseline,2046
BEL,exp1_baseline,2047
BEL,exp1_baseline,2048
BEL,exp1_baseline,2049
BEL,exp1_baseline,2050
USA,exp1_baseline,2025
USA,exp1_baseline,2026
USA,exp1_baseline,2027
USA,exp1_baseline,2028
USA,exp1_baseline,2029
USA,exp1_baseline,2030
USA,exp1_baseline,2031
USA,exp1_baseline,2032
USA,exp1_baseline,2033
USA,exp1_baseline,2034
USA,exp1_baseline,2035
USA,exp1_baseline,2036
USA,exp1_baseline,2037
USA,exp1_baseline,2038
USA,exp1_baseline,2039
USA,exp1_baseline,2040
USA,exp1_baseline,2041
USA,exp1_baseline,2042
USA,exp1_baseline,2043
USA,exp1_baseline,2044
USA,exp1_baseline,2045
USA,exp1_baseline,2046
USA,exp1_baseline,2047
USA,exp1_baseline,2048
USA,exp1_baseline,2049
USA,exp1_baseline,2050
UKR,exp1_baseline,2025
UKR,exp1_baseline,2026
UKR,exp1_baseline,2027
UKR,exp1_baseline,2028
UKR,exp1_baseline,2029
UKR,exp1_baseline,2030
UKR,exp1_baseline,2031
UKR,exp1_baseline,2032
UKR,exp1_baseline,2033
UKR,exp1_baseline,2034
UKR,exp1_baseline,2035
UKR,exp1_baseline,2036
UKR,exp1_baseline,2037
UKR,exp1_baseline,2038
UKR,exp1_baseline,2039
UKR,exp1_baseline,2040
UKR,exp1_baseline,2041
UKR,exp1_baseline,2042
UKR,exp1_baseline,2043
UKR,exp1_baseline,2044
UKR,exp1_baseline,2045
UKR,exp1_baseline,2046
UKR,exp1_baseline,2047
UKR,exp1_baseline,2048
UKR,exp1_baseline,2049
UKR,exp1_baseline,2050
AZE,exp1_baseline,2025
AZE,exp1_baseline,2026
AZE,exp1_baseline,2027
AZE,exp1_baseline,2028
AZE,exp1_baseline,2029
AZE,exp1_baseline,2030
AZE,exp1_baseline,2031
AZE,exp1_baseline,2032
AZE,exp1_baseline,2033
AZE,exp1_baseline,2034
AZE,exp1_baseline,2035
AZE,exp1_baseline,2036
AZE,exp1_baseline,2037
AZE,exp1_baseline,2038
AZE,exp1_baseline,2039
AZE,exp1_baseline,2040
AZE,exp1_baseline,2041
AZE,exp1_baseline,2042
AZE,exp1_baseline,2043
AZE,exp1_baseline,2044
AZE,exp1_baseline,2045
AZE,exp1_baseline,2046
AZE,exp1_baseline,2047
AZE,exp1_baseline,2048
AZE,exp1_baseline,2049
AZE,exp1_baseline,2050
VNM,exp1_baseline,2025
VNM,exp1_baseline,2026
VNM,exp1_baseline,2027
VNM,exp1_baseline,2028
VNM,exp1_baseline,2029
VNM,exp1_baseline,2030
VNM,exp1_baseline,2031
VNM,exp1_baseline,2032
VNM,exp1_baseline,2033
VNM,exp1_baseline,2034
VNM,exp1_baseline,2035
VNM,exp1_baseline,2036
VNM,exp1_baseline,2037
VNM,exp1_baseline,2038
VNM,exp1_baseline,2039
VNM,exp1_baseline,2040
VNM,exp1_baseline,2041
VNM,exp1_baseline,2042
VNM,exp1_baseline,2043
VNM,exp1_baseline,2044
VNM,exp1_baseline,2045
VNM,exp1_baseline,2046
VNM,exp1_baseline,2047
